Aircraft.damage,Make,Model,Total.Fatal.Injuries,Total.Serious.Injuries,Weather.Condition,Broad.phase.of.flight,Publication.Date,is_destroyed
Minor,LOCKHEED,L-1011-385-1,0.0,0.0,IMC,Cruise,2003-11-25,False
Destroyed,BELL,407,1.0,0.0,VMC,Cruise,2003-08-07,True
Substantial,PIPER,PA-28-140,0.0,0.0,VMC,Takeoff,2002-01-02,False
Destroyed,AEROSTAR,602P,4.0,0.0,IMC,,2001-01-03,True
Substantial,CESSNA,170A,0.0,2.0,VMC,Approach,2001-07-02,False
Destroyed,CESSNA,172F,2.0,0.0,IMC,Climb,2002-07-15,True
Destroyed,CESSNA,152,0.0,1.0,IMC,Takeoff,2001-07-30,True
Substantial,MAULE,MXT-7-180A,0.0,1.0,VMC,Landing,2001-07-30,False
Substantial,BELL,206B,1.0,0.0,VMC,Maneuvering,2002-07-25,False
Destroyed,CESSNA,310R,1.0,0.0,IMC,Go-around,2001-08-13,True
Substantial,PIPER,PA-23,0.0,1.0,VMC,Takeoff,2002-02-20,False
Destroyed,GRUMMAN AMERICAN,AA-1B,0.0,2.0,VMC,Takeoff,2002-01-02,True
Destroyed,CESSNA,206H,1.0,0.0,IMC,Cruise,2002-07-01,True
Destroyed,CESSNA,172K,2.0,0.0,IMC,Cruise,2002-05-21,True
Substantial,MOONEY,M20C,0.0,1.0,VMC,Cruise,2001-07-30,False
Substantial,PIPER,PA-23-160,0.0,1.0,VMC,Climb,2001-10-17,False
Destroyed,PIPER,PA-28R-180,2.0,0.0,IMC,Approach,2002-09-10,True
Destroyed,CESSNA,210M,0.0,2.0,VMC,Approach,2002-02-05,True
Destroyed,BEECH,65-A90,9.0,0.0,IMC,Cruise,2001-10-23,True
Destroyed,LEARJET,LJ-60,0.0,2.0,VMC,Landing,2010-04-05,True
Destroyed,PIPER,PA-22-108,1.0,0.0,IMC,Cruise,2003-04-01,True
Destroyed,CESSNA,172N,1.0,0.0,VMC,other,2007-11-30,True
Substantial,AYRES,S2R-T34,0.0,1.0,VMC,Maneuvering,2002-12-06,False
Destroyed,CESSNA,182B,2.0,0.0,VMC,Maneuvering,2003-05-13,True
Destroyed,CESSNA,172SP,0.0,1.0,IMC,Approach,2001-12-04,True
Substantial,CESSNA,207,0.0,0.0,VMC,Takeoff,2002-02-20,False
Destroyed,CESSNA,172 F,0.0,1.0,VMC,Descent,2001-07-30,True
Minor,BELL,206L-1,0.0,1.0,VMC,Standing,2001-09-19,False
Destroyed,DOUGLAS,DC-3,2.0,0.0,VMC,Climb,2002-10-24,True
Destroyed,CESSNA,182K,2.0,0.0,IMC,Descent,2002-07-25,True
Destroyed,BEECH,F90-42,4.0,0.0,VMC,Takeoff,2014-09-25,True
Substantial,ENSTROM,480,0.0,1.0,VMC,Approach,2002-02-20,False
Substantial,PIPER,PA-28-140,0.0,1.0,VMC,Cruise,2001-07-30,False
Destroyed,BEECH,200,10.0,0.0,IMC,Descent,2003-06-26,True
Substantial,SCHEMPP-HIRTH,Discus CS,1.0,0.0,VMC,Approach,2002-01-23,False
Destroyed,CESSNA,402C,0.0,2.0,IMC,Approach,2003-06-25,True
Destroyed,PIPER,PA-32-300,2.0,0.0,VMC,Maneuvering,2001-10-09,True
Destroyed,MOONEY,M20R,2.0,0.0,IMC,Cruise,2002-08-28,True
Substantial,CESSNA,182L,0.0,1.0,VMC,Takeoff,2003-04-07,False
Substantial,CESSNA,172P,2.0,0.0,VMC,Cruise,2002-06-03,False
Substantial,PIPER,PA-12,0.0,1.0,IMC,Cruise,2001-09-06,False
Destroyed,CESSNA,152,2.0,0.0,VMC,Maneuvering,2002-06-03,True
Substantial,BEECH,65-B80,0.0,1.0,IMC,Approach,2001-11-01,False
Destroyed,BEECH,58,1.0,1.0,IMC,Approach,2002-02-20,True
Substantial,CESSNA,210M,0.0,0.0,VMC,Approach,2001-07-30,False
Destroyed,PIPER,PA-30,1.0,0.0,VMC,Takeoff,2002-01-02,True
Destroyed,SWEARINGEN,SA227-AT,2.0,2.0,IMC,Approach,2002-07-02,True
Destroyed,CESSNA,152,1.0,0.0,VMC,Maneuvering,2002-02-20,True
Destroyed,BELLANCA,17-30A,2.0,0.0,IMC,Maneuvering,2002-07-25,True
Destroyed,CESSNA,182J,2.0,0.0,VMC,Takeoff,2002-09-20,True
Destroyed,CESSNA,421,5.0,0.0,IMC,Approach,2002-08-28,True
Destroyed,PIPER,PA-28R-201,4.0,0.0,VMC,Takeoff,2002-02-20,True
Substantial,CESSNA,P210N,0.0,1.0,IMC,Maneuvering,2001-07-30,False
Substantial,BEECH,77,0.0,1.0,VMC,Takeoff,2002-02-05,False
Destroyed,CESSNA,172N,4.0,0.0,VMC,Maneuvering,2004-03-30,True
Destroyed,CESSNA,152,4.0,0.0,VMC,Maneuvering,2004-03-30,True
Destroyed,ROBINSON,R-22 BETA,2.0,0.0,IMC,Cruise,2002-02-20,True
Substantial,PIPER,PA32-R-301T,0.0,1.0,VMC,Descent,2002-02-05,False
Destroyed,BEECH,36,4.0,0.0,VMC,Cruise,2001-09-26,True
Destroyed,BEECH,V35,3.0,0.0,IMC,Maneuvering,2001-07-30,True
Destroyed,BEECH,95-B55,3.0,0.0,VMC,Cruise,2002-06-04,True
Destroyed,PIPER,PA-46-350P,1.0,0.0,VMC,Takeoff,2004-03-30,True
Destroyed,CESSNA,172H,2.0,0.0,VMC,Approach,2002-06-04,True
Unknown,EMBRAER,EMB-120,0.0,1.0,VMC,Descent,2004-03-30,False
Destroyed,BEECH,V35B,1.0,0.0,VMC,Cruise,2002-07-25,True
Destroyed,BELL,412SP,1.0,0.0,VMC,Descent,2002-02-20,True
Destroyed,PIPER,PA-32RT-300T,1.0,0.0,IMC,Maneuvering,2002-02-20,True
Substantial,CESSNA,U206G,1.0,0.0,IMC,Climb,2002-06-04,False
Destroyed,PIPER,PA-32R-300,2.0,0.0,VMC,Climb,2002-12-06,True
Destroyed,NORTH AMERICAN,NAVION,1.0,0.0,IMC,Cruise,2004-09-29,True
Destroyed,PIPER,PA-28-180,1.0,0.0,IMC,Cruise,2002-05-21,True
Substantial,CESSNA,T210L,0.0,4.0,VMC,Go-around,2001-11-06,False
Substantial,CESSNA,182J,0.0,1.0,VMC,Takeoff,2001-08-21,False
Destroyed,CESSNA,T210L,1.0,0.0,VMC,Cruise,2002-07-25,True
Destroyed,BEECH,A36,4.0,0.0,IMC,Cruise,2002-07-25,True
Substantial,ERCOUPE,415-C,0.0,1.0,VMC,Approach,2001-07-30,False
Destroyed,PIPER,PA-34-200,0.0,3.0,VMC,Approach,2002-12-06,True
Substantial,CHAMPION,7KCAB,0.0,1.0,VMC,Maneuvering,2001-07-30,False
Destroyed,PIPER,PA-28-RT201,1.0,0.0,VMC,Approach,2003-05-13,True
Destroyed,PIPER,PA-28-140,2.0,0.0,VMC,Maneuvering,2001-11-01,True
Unknown,SIKORSKY,SK-76A,1.0,0.0,VMC,Standing,2001-07-30,False
Substantial,MOONEY,M20A,0.0,1.0,VMC,Descent,2003-08-26,False
Substantial,PIPER,PA-25-235,0.0,1.0,VMC,Maneuvering,2001-07-30,False
Substantial,BELL,206 L-1,0.0,2.0,VMC,Climb,2009-02-02,False
Unknown,BOEING,727-200,0.0,1.0,VMC,Taxi,2001-08-21,False
Destroyed,CESSNA,182Q,1.0,0.0,VMC,Descent,2002-05-21,True
Destroyed,PIPER,PA-28-181,3.0,0.0,,,2001-04-18,True
Destroyed,SOCATA,TBM 700,1.0,0.0,IMC,Takeoff,2002-02-20,True
Substantial,CESSNA,414,0.0,1.0,IMC,Approach,2002-05-21,False
Destroyed,CESSNA,172N,3.0,0.0,VMC,Maneuvering,2004-03-30,True
Substantial,PIPER,PA-12,0.0,1.0,IMC,Cruise,2002-02-20,False
Destroyed,GRUMMAN,Gulfstream III,18.0,0.0,VMC,Approach,2003-05-08,True
Destroyed,PIPER,PA-32RT-300,1.0,0.0,IMC,Maneuvering,2001-10-09,True
Destroyed,PIPER,PA-18A-150,0.0,1.0,IMC,Approach,2003-06-25,True
Substantial,STINSON,108-1,0.0,1.0,VMC,Cruise,2002-06-03,False
Substantial,PIPER,PA-24-250,1.0,0.0,IMC,Cruise,2002-01-02,False
Substantial,DE HAVILLAND,DHC-3,0.0,5.0,VMC,Takeoff,2014-12-10,False
Destroyed,PIPER,PA-60-601P,1.0,0.0,VMC,Landing,2001-10-23,True
Destroyed,CESSNA,172N,2.0,0.0,IMC,Maneuvering,2003-04-29,True
Substantial,CESSNA,182 P,0.0,1.0,VMC,Takeoff,2002-02-20,False
Destroyed,CESSNA,501,1.0,3.0,IMC,Takeoff,2002-06-03,True
Substantial,CESSNA,207,0.0,2.0,IMC,Maneuvering,2002-02-20,False
Destroyed,PIPER,PA-28-181,2.0,0.0,VMC,Cruise,2001-12-04,True
Destroyed,CESSNA,190,2.0,0.0,IMC,Cruise,2001-11-14,True
Destroyed,PIPER,PA-46-500TP,2.0,0.0,VMC,Takeoff,2009-10-01,True
Substantial,CESSNA,182P,2.0,0.0,,other,2002-02-20,False
Destroyed,BEECH,A-45/T-34A,1.0,1.0,VMC,Takeoff,2003-11-25,True
Destroyed,CESSNA,172E,1.0,0.0,VMC,Descent,2002-07-15,True
Substantial,SCHLEICHER,ASW-20,1.0,0.0,VMC,Takeoff,2002-01-23,False
Destroyed,FAIRCHILD,PT-19A,1.0,0.0,VMC,Takeoff,2003-04-18,True
Destroyed,BEECH,35,1.0,0.0,VMC,Takeoff,2002-07-25,True
Destroyed,BEECH,F35,1.0,0.0,VMC,Approach,2003-02-25,True
Unknown,BOEING,737-200,0.0,1.0,IMC,Climb,2002-02-20,False
Substantial,CESSNA,172B,0.0,2.0,VMC,Climb,2001-11-28,False
Substantial,CESSNA,T310R,2.0,0.0,VMC,,2009-07-24,False
Destroyed,CESSNA,152,1.0,0.0,VMC,Maneuvering,2001-09-27,True
Destroyed,PIPER,PA-32-300,4.0,1.0,VMC,Standing,2002-10-23,True
Unknown,AIRBUS INDUSTRIE,A320-232,0.0,1.0,VMC,Cruise,2002-01-23,False
Substantial,BELLANCA,7ECA,0.0,1.0,VMC,Maneuvering,2001-09-19,False
Substantial,PIPER,PA-34-220T,2.0,2.0,IMC,Maneuvering,2002-02-05,False
Destroyed,MOONEY,M20E,3.0,0.0,,,2008-12-29,True
Destroyed,CESSNA,310F,1.0,0.0,IMC,Climb,2003-02-25,True
Substantial,CESSNA,210L,2.0,0.0,VMC,Descent,2002-07-02,False
Substantial,STINSON,108,0.0,1.0,VMC,Takeoff,2001-12-18,False
Substantial,PIPER,PA-39,0.0,2.0,VMC,Takeoff,2002-09-20,False
Unknown,AEROSPATIALE,ATR 42-300,0.0,1.0,IMC,Cruise,2002-02-20,False
Destroyed,CESSNA,402B,1.0,0.0,VMC,Approach,2003-04-29,True
Destroyed,BEECH,A-36,2.0,0.0,VMC,Climb,2003-04-18,True
Substantial,PIPER,J3-C65,0.0,1.0,VMC,Maneuvering,2003-05-13,False
Destroyed,BELLANCA,14-19,1.0,2.0,VMC,Landing,2002-10-24,True
Destroyed,PIPER,PA-28R-180,1.0,0.0,VMC,Cruise,2002-07-25,True
Destroyed,MITSUBISHI,MU-2B-40,2.0,0.0,VMC,Climb,2003-04-15,True
Substantial,SCHWEIZER,SGS 1-34,0.0,1.0,VMC,Approach,2002-05-28,False
Substantial,DE HAVILLAND,Tiger Moth DH 82A,0.0,2.0,VMC,Takeoff,2001-11-28,False
Substantial,CESSNA,172,0.0,1.0,VMC,Descent,2002-02-20,False
Destroyed,PIPER,PA-42-1000,1.0,0.0,,,2009-06-25,True
Destroyed,CESSNA,208B,1.0,0.0,VMC,Approach,2002-09-20,True
Destroyed,CESSNA,172N,2.0,0.0,VMC,Maneuvering,2002-06-18,True
Destroyed,PIPER,PA-34-200,0.0,2.0,VMC,Go-around,2003-08-26,True
Substantial,CESSNA,150H,0.0,1.0,VMC,Takeoff,2001-08-13,False
Destroyed,ROBINSON,R44,2.0,0.0,VMC,Maneuvering,2006-09-15,True
Destroyed,BEECH,76,2.0,0.0,VMC,Maneuvering,2002-02-20,True
Substantial,CESSNA,U206E,1.0,1.0,VMC,Cruise,2002-06-03,False
Destroyed,CESSNA,150 G,1.0,0.0,VMC,Maneuvering,2002-07-25,True
Substantial,CESSNA,150A,2.0,0.0,VMC,Maneuvering,2002-01-02,False
Destroyed,CESSNA,404,1.0,0.0,VMC,Descent,2003-05-13,True
Destroyed,CESSNA,210K,4.0,0.0,VMC,Go-around,2001-11-28,True
Destroyed,BEECH,King Air B90,1.0,0.0,VMC,Cruise,2003-04-18,True
Minor,AEROSTAR,RX-8,0.0,1.0,VMC,Landing,2001-11-01,False
Destroyed,BELLANCA,14-13-3,1.0,0.0,VMC,Maneuvering,2002-05-21,True
Destroyed,BEECH,95-C55,0.0,1.0,VMC,Takeoff,2002-06-18,True
Substantial,BEECH,C90,0.0,2.0,VMC,Approach,2002-07-25,False
Destroyed,BEECH,D45,2.0,0.0,VMC,Maneuvering,2004-03-02,True
Substantial,BEECH,M35,1.0,0.0,VMC,Cruise,2003-12-30,False
Unknown,BOEING,B-747-400,0.0,1.0,,,2001-07-11,False
Destroyed,AEROSPATIALE,AS332,10.0,0.0,VMC,,2002-02-04,True
Destroyed,CESSNA,172P,10.0,0.0,VMC,,2002-02-04,True
Destroyed,PIPER,PA-28-161,3.0,0.0,IMC,Maneuvering,2001-10-17,True
Substantial,PIPER,PA-18-105 Special,1.0,1.0,,other,2002-02-20,False
Substantial,PIPER,PA-31-310,0.0,1.0,VMC,Approach,2003-08-26,False
Substantial,CESSNA,172S,0.0,1.0,VMC,Landing,2003-05-30,False
Destroyed,SCHEMPP-HIRTH,Nimbus-3DM,2.0,0.0,VMC,Maneuvering,2003-04-15,True
Unknown,SCHLEICHER,Ka-6E,1.0,0.0,VMC,Takeoff,2002-11-04,False
Destroyed,CESSNA,150,1.0,0.0,VMC,Takeoff,2002-11-04,True
Minor,DE HAVILLAND,DHC-6 Twin Otter,1.0,0.0,VMC,Maneuvering,2014-12-10,False
Destroyed,CESSNA,150H,1.0,1.0,VMC,Maneuvering,2002-12-06,True
Substantial,PIPER,PA-24-250,3.0,0.0,VMC,Maneuvering,2002-07-02,False
Destroyed,PIPER,PA-12,1.0,0.0,VMC,Takeoff,2002-02-20,True
Unknown,BOEING,737-301,0.0,1.0,VMC,Climb,2001-10-09,False
Destroyed,CESSNA,210A,3.0,0.0,IMC,Climb,2002-02-07,True
Destroyed,PIPER,PA-28-161,4.0,0.0,VMC,Maneuvering,2002-07-25,True
Substantial,SCHWEIZER,G-164B,0.0,1.0,VMC,Maneuvering,2006-04-25,False
Substantial,CESSNA,T188,0.0,1.0,VMC,,2001-07-30,False
Substantial,PIPER,PA-28-180,0.0,1.0,VMC,Maneuvering,2006-08-29,False
Destroyed,CESSNA,188B,2.0,0.0,VMC,Maneuvering,2002-02-20,True
Destroyed,AIR TRACTOR,502B,2.0,0.0,VMC,Cruise,2002-02-20,True
Substantial,PIPER,PA-28-181,1.0,0.0,VMC,Maneuvering,2009-01-14,False
Substantial,CESSNA,150L,1.0,0.0,VMC,Takeoff,2002-02-07,False
Destroyed,PIPER,PA-31-T2,5.0,0.0,VMC,Cruise,2002-10-23,True
Destroyed,PIPER,PA-28-181,1.0,0.0,VMC,other,2007-11-30,True
Destroyed,BELL,P-63A-7BE,1.0,0.0,,,2001-06-25,True
Destroyed,CESSNA,T210G,3.0,0.0,IMC,Climb,2002-12-06,True
Destroyed,AIR TRACTOR,AT-402B,1.0,0.0,VMC,Maneuvering,2002-02-20,True
Destroyed,PIPER,PA-28-180,1.0,0.0,VMC,Takeoff,2004-03-02,True
Substantial,PIPER,31-310,3.0,1.0,,,2001-06-12,False
Unknown,BOEING,B757-200,0.0,1.0,,Cruise,2002-10-24,False
Destroyed,PIPER,PA-25-235,0.0,1.0,VMC,Go-around,2002-02-20,True
Destroyed,MOONEY,M-20J,3.0,0.0,VMC,Approach,2003-04-18,True
Destroyed,GRUMMAN-SCHWEIZER,G-164B,1.0,0.0,VMC,Maneuvering,2002-06-03,True
Substantial,CESSNA,207,0.0,3.0,VMC,Takeoff,2002-06-18,False
Destroyed,HUGHES,369A,1.0,0.0,IMC,Cruise,2003-05-13,True
Substantial,BEECH,E35,0.0,3.0,VMC,Takeoff,2001-12-18,False
Substantial,BEECH,BE-35,0.0,2.0,VMC,Takeoff,2002-07-15,False
Minor,RAVEN,S60A,0.0,1.0,VMC,Takeoff,2001-09-06,False
Destroyed,MITSUBISHI,MU-2B-20,2.0,0.0,VMC,Maneuvering,2002-07-25,True
Substantial,PIPER,PA-28-140,0.0,1.0,VMC,Takeoff,2001-11-06,False
Substantial,CESSNA,210M,0.0,1.0,VMC,Approach,2002-02-05,False
Destroyed,CESSNA,P210N,3.0,0.0,VMC,Maneuvering,2002-10-23,True
Destroyed,LEARJET,25D,0.0,2.0,VMC,Maneuvering,2003-11-25,True
Destroyed,BEECH,C90,1.0,2.0,VMC,Approach,2002-08-28,True
Destroyed,AERONCA,7DC,2.0,0.0,VMC,Maneuvering,2002-02-20,True
Destroyed,PIPER,PA-28-140,1.0,1.0,VMC,Cruise,2004-09-29,True
Destroyed,CESSNA,172RG,1.0,0.0,VMC,Cruise,2002-09-20,True
Unknown,AIRBUS INDUSTRIE,A320-232,0.0,1.0,VMC,Descent,2004-04-28,False
Minor,DE HAVILLAND,DHC-6 Twin Otter,0.0,1.0,VMC,Standing,2003-06-25,False
Substantial,CESSNA,172,1.0,0.0,VMC,Takeoff,2002-02-20,False
Substantial,ROBINSON,R-22A,0.0,1.0,VMC,Maneuvering,2002-09-10,False
Destroyed,CESSNA,182P,1.0,0.0,VMC,Maneuvering,2002-06-04,True
Destroyed,CESSNA,150L,1.0,0.0,VMC,Maneuvering,2003-05-30,True
Destroyed,HUGHES,369HS,0.0,1.0,VMC,Maneuvering,2002-10-24,True
Substantial,CESSNA,172N,0.0,1.0,VMC,,2001-07-16,False
Destroyed,TAYLORCRAFT,DCO-65,0.0,1.0,VMC,Maneuvering,2001-11-23,True
Substantial,CESSNA,210,2.0,0.0,VMC,,2001-07-03,False
Substantial,ENSTROM,F-28A,0.0,1.0,VMC,Takeoff,2002-05-21,False
Destroyed,AIR TRACTOR,AT-301,1.0,0.0,IMC,Approach,2001-12-04,True
Substantial,CESSNA,T310P,0.0,1.0,VMC,Approach,2002-05-21,False
Destroyed,ROBINSON,R-22,1.0,0.0,VMC,,2001-07-24,True
Minor,CESSNA,170B,1.0,0.0,VMC,,2001-07-24,False
Substantial,CESSNA,140,0.0,1.0,VMC,Takeoff,2001-11-14,False
Destroyed,MOONEY,M20J,1.0,0.0,VMC,Climb,2003-04-08,True
Substantial,PIPER,PA-28-161,4.0,1.0,VMC,,2001-07-13,False
Substantial,SCHLEICHER,ASW-15,4.0,1.0,VMC,,2001-07-13,False
Destroyed,PIPER,PA-32R-301,1.0,0.0,IMC,Go-around,2003-04-18,True
Substantial,SCHEMPP-HIRTH,Nimbus 3/24.5,0.0,1.0,VMC,Landing,2002-10-24,False
Substantial,CESSNA,182Q,0.0,1.0,VMC,Takeoff,2002-07-15,False
Destroyed,CESSNA,182S,0.0,2.0,VMC,,2001-07-03,True
Unknown,BALLOON WORKS,Firefly 8B-15,0.0,1.0,VMC,Landing,2001-10-23,False
Substantial,HUGHES,269A,0.0,1.0,VMC,Landing,2004-03-30,False
Destroyed,ERCOUPE (ENG & RESEARCH CORP.),415-CD,1.0,0.0,VMC,other,2002-02-20,True
Substantial,PIPER,PA-28-140,0.0,1.0,VMC,Approach,2001-11-28,False
Substantial,PIPER,PA-18-150,1.0,0.0,VMC,Takeoff,2002-06-04,False
Destroyed,CESSNA,206,6.0,0.0,,,2001-07-10,True
Destroyed,BEECH,35-B33,1.0,0.0,VMC,Approach,2004-06-02,True
Substantial,CESSNA,150D,0.0,1.0,VMC,Approach,2002-07-02,False
Substantial,PIPER,PA-18-150,0.0,2.0,VMC,Takeoff,2002-06-03,False
Destroyed,CESSNA,172,1.0,0.0,IMC,,2001-07-23,True
Unknown,CESSNA,188B,0.0,1.0,VMC,Maneuvering,2001-10-17,False
Destroyed,PIPER,PA-32R-300,1.0,0.0,VMC,Maneuvering,2002-02-20,True
Destroyed,PIPER,PA-28-140,0.0,1.0,VMC,Climb,2002-01-02,True
Substantial,LAKE,LA-4,0.0,2.0,VMC,Takeoff,2002-02-20,False
Substantial,STINSON,108-3,0.0,1.0,VMC,Takeoff,2002-02-20,False
Destroyed,SIKORSKY,S-76B,8.0,4.0,,,2003-09-09,True
Substantial,AERONCA,O-58B,1.0,0.0,VMC,Descent,2002-02-05,False
Destroyed,CESSNA,T210M,0.0,1.0,,,2001-07-12,True
Substantial,CESSNA,172N,0.0,1.0,VMC,Descent,2002-05-21,False
Destroyed,ROCKWELL,S-2R-1200,1.0,0.0,VMC,Maneuvering,2002-10-24,True
Destroyed,GRUMMAN AMERICAN,AA-1C,2.0,0.0,VMC,Approach,2002-02-20,True
Destroyed,MOONEY,M20M,1.0,0.0,,,2001-07-23,True
Substantial,PIPER,PA-28-180,1.0,0.0,VMC,Maneuvering,2003-05-13,False
Unknown,BOEING,757-232,0.0,1.0,VMC,Descent,2004-06-02,False
Substantial,LUSCOMBE,8A,2.0,0.0,VMC,Maneuvering,2003-04-01,False
Substantial,ROCKWELL INTERNATIONAL,S-2R,1.0,0.0,VMC,other,2002-02-20,False
Destroyed,BEECH,E-55,6.0,0.0,IMC,Approach,2002-09-09,True
Unknown,PIPER,PA-28-181,0.0,1.0,VMC,Standing,2001-11-28,False
Substantial,BEECH,A23-24,1.0,0.0,VMC,Maneuvering,2002-06-18,False
Substantial,MAULE,M-5-235C,4.0,0.0,VMC,other,2002-07-02,False
Destroyed,PIPER,PA-46-310P,0.0,1.0,VMC,Go-around,2002-08-26,True
Destroyed,CESSNA,175,0.0,2.0,VMC,Climb,2002-05-28,True
Substantial,PIPER,PA-28-180,0.0,2.0,VMC,Landing,2002-02-20,False
Destroyed,CESSNA,310R,1.0,0.0,IMC,Approach,2003-11-25,True
Destroyed,BEECH,58-TC,3.0,0.0,IMC,Go-around,2003-04-18,True
Destroyed,MOONEY,M-20R,1.0,0.0,VMC,Climb,2002-08-26,True
Substantial,EUROCOPTER,BK117-C1,0.0,2.0,VMC,Cruise,2009-02-02,False
Substantial,PIPER,PA-32-260,2.0,0.0,VMC,Takeoff,2003-04-18,False
Destroyed,CESSNA,120,0.0,1.0,IMC,Cruise,2001-09-19,True
Destroyed,PIPER,PA-46-350P,1.0,0.0,IMC,Cruise,2002-01-02,True
Destroyed,BEECH,BE-35-F35,1.0,0.0,VMC,Takeoff,2003-08-26,True
Destroyed,CESSNA,R172K,0.0,2.0,VMC,Maneuvering,2002-05-28,True
Destroyed,BEECH,K35,2.0,0.0,VMC,Cruise,2002-12-06,True
Substantial,CHAMPION,7KCAB,0.0,1.0,VMC,other,2003-01-16,False
Destroyed,CESSNA,177,3.0,0.0,VMC,Takeoff,2003-04-18,True
Destroyed,BOEING,Stearman PT-17,2.0,0.0,VMC,Maneuvering,2002-07-25,True
Unknown,MCDONNELL DOUGLAS,DC-9-51,0.0,1.0,VMC,Descent,2002-06-03,False
Substantial,BELL,47G-2,1.0,0.0,VMC,Maneuvering,2003-04-01,False
Substantial,CESSNA,185,1.0,2.0,VMC,,2001-08-30,False
Substantial,CESSNA,152,0.0,1.0,VMC,Approach,2004-04-28,False
Destroyed,PIPER,PA-46-350,1.0,2.0,VMC,Go-around,2002-08-26,True
Unknown,CESSNA,A188B,1.0,0.0,VMC,Standing,2001-11-06,False
Destroyed,AERONCA,S-65-CA,2.0,0.0,VMC,Cruise,2003-05-13,True
Destroyed,CESSNA,205,4.0,0.0,VMC,Descent,2002-02-20,True
Destroyed,CESSNA,172RG,0.0,3.0,VMC,Climb,2002-02-20,True
Substantial,BURKHART GROB,G102 STD ASTIR III,0.0,1.0,VMC,Landing,2002-12-06,False
Destroyed,PIPER,PA-32-260,6.0,0.0,VMC,Takeoff,2002-02-20,True
Destroyed,PIPER,PA-32-300,6.0,0.0,IMC,Cruise,2002-09-10,True
Substantial,BEECH,95-B55,2.0,0.0,VMC,Maneuvering,2002-09-10,False
Substantial,PIPER,PA-28-150,0.0,1.0,VMC,Maneuvering,2004-04-28,False
Substantial,CESSNA,172,0.0,1.0,VMC,Climb,2002-07-02,False
Destroyed,AIR TRACTOR,AT-402A,0.0,1.0,VMC,Maneuvering,2001-10-23,True
Destroyed,AERO COMMANDER,S2R,0.0,1.0,VMC,Maneuvering,2002-06-03,True
Destroyed,MITSUBISHI,MU-2B-35,1.0,0.0,VMC,Approach,2003-12-30,True
Destroyed,BELL,206B,2.0,0.0,VMC,Maneuvering,2003-04-15,True
Destroyed,BEECH,V-35A,1.0,0.0,VMC,Maneuvering,2003-04-15,True
Substantial,CESSNA,172L,0.0,1.0,VMC,Landing,2003-04-18,False
Substantial,CESSNA,182H,0.0,1.0,VMC,Takeoff,2002-02-20,False
Substantial,SCHWEIZER,269C,2.0,0.0,VMC,other,2003-06-25,False
Destroyed,BEECH,E55,2.0,0.0,VMC,Maneuvering,2002-10-24,True
Substantial,CESSNA,336,0.0,1.0,VMC,Cruise,2004-04-28,False
Substantial,BELL,206-L1,0.0,3.0,VMC,Approach,2003-04-01,False
Substantial,CESSNA,A185F,0.0,1.0,VMC,Takeoff,2003-04-18,False
Destroyed,BELLANCA,7GCBC,2.0,0.0,VMC,Maneuvering,2002-07-25,True
Destroyed,BEECH,B36TC,1.0,2.0,VMC,Takeoff,2003-11-25,True
Minor,DE HAVILLAND,Dash 8-100,1.0,0.0,VMC,Taxi,2002-10-02,False
Substantial,CESSNA,172S,0.0,2.0,VMC,Cruise,2002-07-15,False
Destroyed,CESSNA,320,0.0,2.0,VMC,Takeoff,2002-07-25,True
Substantial,RANS,S-7,0.0,1.0,VMC,Climb,2002-06-03,False
Substantial,CESSNA,150,0.0,1.0,VMC,Landing,2002-07-15,False
Destroyed,CESSNA,210,5.0,0.0,,,2001-08-16,True
Substantial,PIPER,PA-32-260,2.0,0.0,VMC,Cruise,2002-02-20,False
Substantial,BEECH,BE-200,0.0,1.0,IMC,Approach,2002-10-23,False
Substantial,CESSNA,185,1.0,0.0,VMC,Cruise,2002-07-25,False
Destroyed,HUGHES,369D,2.0,1.0,VMC,,2001-08-17,True
Unknown,BOEING,737-500,0.0,1.0,VMC,Cruise,2003-02-25,False
Destroyed,CESSNA,P210N,0.0,2.0,VMC,Approach,2002-06-03,True
Destroyed,EUROCOPTER,AS350-B2,6.0,1.0,VMC,Maneuvering,2012-06-22,True
Destroyed,GRUMMAN,G-164B,1.0,0.0,VMC,Maneuvering,2002-10-24,True
Destroyed,PIPER,PA-28RT-201,3.0,0.0,IMC,Cruise,2003-04-18,True
Substantial,CESSNA,172L,0.0,2.0,VMC,Landing,2003-04-01,False
Substantial,CESSNA,182Q,0.0,1.0,VMC,Landing,2002-06-03,False
Unknown,DOUGLAS,DC-3C,0.0,1.0,VMC,Cruise,2002-05-28,False
Destroyed,PIPER,PA-28-180,2.0,0.0,VMC,Approach,2003-12-30,True
Destroyed,CESSNA,T210M,2.0,0.0,,,2001-08-31,True
Destroyed,MAULE,M-6-235,1.0,1.0,IMC,Cruise,2003-01-16,True
Substantial,CESSNA,150,2.0,0.0,VMC,Descent,2011-03-15,False
Substantial,CESSNA,172N,0.0,1.0,VMC,Landing,2002-12-06,False
Destroyed,BEECH,F-33A,2.0,0.0,VMC,Maneuvering,2003-11-25,True
Substantial,CESSNA,182R,0.0,1.0,VMC,Takeoff,2002-08-28,False
Substantial,LET,Blanik L-13,0.0,1.0,VMC,Takeoff,2002-06-03,False
